DAVISSON,0.001,69.213,8403
CELESTINE,0.001,69.214,8404
CATALAN,0.001,69.216,8405
CANNING,0.001,69.217,8406
CALTON,0.001,69.218,8407
BUSTER,0.001,69.22,8408
BRAMMER,0.001,69.221,8409
BOTELHO,0.001,69.222,8410
BLAKNEY,0.001,69.224,8411
BARTELL,0.001,69.225,8412
AVERETT,0.001,69.226,8413
ASKINS,0.001,69.228,8414
AKER,0.001,69.229,8415
ZAK,0.001,69.23,8416
WORCESTER,0.001,69.231,8417
WITMER,0.001,69.233,8418
WISER,0.001,69.234,8419
WINKELMAN,0.001,69.235,8420
WIDMER,0.001,69.237,8421
WHITTIER,0.001,69.238,8422
WESTERN,0.001,69.239,8423
WEITZEL,0.001,69.241,8424
WARDELL,0.001,69.242,8425
WAGERS,0.001,69.243,8426
ULLMAN,0.001,69.245,8427
TUPPER,0.001,69.246,8428
TINGLEY,0.001,69.247,8429
TILGHMAN,0.001,69.248,8430
TALTON,0.001,69.25,8431
SIMARD,0.001,69.251,8432
SEDA,0.001,69.252,8433
SCHELLER,0.001,69.254,8434
SALA,0.001,69.255,8435
RUNDELL,0.001,69.256,8436
ROST,0.001,69.258,8437
ROA,0.001,69.259,8438
RIBEIRO,0.001,69.26,8439
RABIDEAU,0.001,69.261,8440
PRIMM,0.001,69.263,8441
PORCH,0.001,69.264,8442
POLITE,0.001,69.265,8443
PINON,0.001,69.267,8444
PEART,0.001,69.268,8445
OSTROM,0.001,69.269,8446
OBER,0.001,69.271,8447
NYSTROM,0.001,69.272,8448
NUSSBAUM,0.001,69.273,8449
NURSE,0.001,69.275,8450
NAUGHTON,0.001,69.276,8451
MURR,0.001,69.277,8452
MOORHEAD,0.001,69.278,8453
MONTI,0.001,69.28,8454
MONTEIRO,0.001,69.281,8455
MELSON,0.001,69.282,8456
MEISSNER,0.001,69.284,8457
MCLIN,0.001,69.285,8458
MCGRUDER,0.001,69.286,8459
MAROTTA,0.001,69.288,8460
MAKOWSKI,0.001,69.289,8461
MAJEWSKI,0.001,69.29,8462
MADEWELL,0.001,69.291,8463
LUNT,0.001,69.293,8464
LUKENS,0.001,69.294,8465
LEININGER,0.001,69.295,8466
LEBEL,0.001,69.297,8467
LAKIN,0.001,69.298,8468
LAGUNA,0.001,69.299,8469
KEPLER,0.001,69.301,8470
JAQUES,0.001,69.302,8471
HUNNICUTT,0.001,69.303,8472
HUNGERFORD,0.001,69.304,8473
HOOPES,0.001,69.306,8474
HERTZ,0.001,69.307,8475
HEINS,0.001,69.308,8476
HAMMERS,0.001,69.31,8477
HALLIBURTON,0.001,69.311,8478
GROSSO,0.001,69.312,8479
GRAVITT,0.001,69.314,8480
GLASPER,0.001,69.315,8481
GIDEON,0.001,69.316,8482
GALLMAN,0.001,69.318,8483
GALLAWAY,0.001,69.319,8484
FUNKE,0.001,69.32,8485
FULBRIGHT,0.001,69.321,8486
FALGOUT,0.001,69.323,8487
EAKIN,0.001,69.324,8488
DOSTIE,0.001,69.325,8489
DORADO,0.001,69.327,8490
DEWBERRY,0.001,69.328,8491
DEROSE,0.001,69.329,8492
CUTSHALL,0.001,69.331,8493
CRAMPTON,0.001,69.332,8494
COSTANZO,0.001,69.333,8495
COLLETTI,0.001,69.334,8496
CLONINGER,0.001,69.336,8497
CLAYTOR,0.001,69.337,8498
CHIANG,0.001,69.338,8499
CANTERBURY,0.001,69.34,8500
CAMPAGNA,0.001,69.341,8501
BURD,0.001,69.342,8502
BROKAW,0.001,69.344,8503
BROADDUS,0.001,69.345,8504
BRETZ,0.001,69.346,8505
BRAINARD,0.001,69.348,8506
BINFORD,0.001,69.349,8507
BILBREY,0.001,69.35,8508
ALPERT,0.001,69.351,8509
AITKEN,0.001,69.353,8510
AHLERS,0.001,69.354,8511
ZAJAC,0.001,69.355,8512
YALE,0.001,69.357,8513
WOOLFOLK,0.001,69.358,8514
WITTEN,0.001,69.359,8515
WINDLE,0.001,69.36,8516
WAYLAND,0.001,69.362,8517
TRAMEL,0.001,69.363,8518
TITTLE,0.001,69.364,8519
TALAVERA,0.001,69.366,8520
SUTER,0.001,69.367,8521
STRALEY,0.001,69.368,8522
STETSON,0.001,69.369,8523
SPECHT,0.001,69.371,8524
SOMMERVILLE,0.001,69.372,8525
SOLOMAN,0.001,69.373,8526
SO,0.001,69.375,8527
SKEENS,0.001,69.376,8528
SIGMAN,0.001,69.377,8529
SIBERT,0.001,69.378,8530
SHAVERS,0.001,69.38,8531
SCHUCK,0.001,69.381,8532
SCHMIT,0.001,69.382,8533
SARTAIN,0.001,69.384,8534
SABOL,0.001,69.385,8535
ROSENBLATT,0.001,69.386,8536
ROLLO,0.001,69.388,8537
RASHID,0.001,69.389,8538
RABB,0.001,69.39,8539
PROVINCE,0.001,69.391,8540
POLSTON,0.001,69.393,8541
NYBERG,0.001,69.394,8542
NORTHROP,0.001,69.395,8543
NAVARRA,0.001,69.397,8544
MULDOON,0.001,69.398,8545
MULDER,0.001,69.399,8546
MIKESELL,0.001,69.4,8547
MCDOUGALD,0.001,69.402,8548
MCBURNEY,0.001,69.403,8549
MAURICIO,0.001,69.404,8550
MARISCAL,0.001,69.406,8551
LUI,0.001,69.407,8552
LOZIER,0.001,69.408,8553
LINGERFELT,0.001,69.409,8554
LEGERE,0.001,69.411,8555
LATOUR,0.001,69.412,8556
LAGUNAS,0.001,69.413,8557
LACOUR,0.001,69.415,8558
KURTH,0.001,69.416,8559
KU,0.001,69.417,8560
KILLEN,0.001,69.418,8561
KIELY,0.001,69.42,8562
KAYSER,0.001,69.421,8563
KAHLE,0.001,69.422,8564
JULIUS,0.001,69.424,8565
ISLEY,0.001,69.425,8566
HUERTAS,0.001,69.426,8567
HOWER,0.001,69.427,8568
HINZ,0.001,69.429,8569
HAUGH,0.001,69.43,8570
GUMM,0.001,69.431,8571
GIVEN,0.001,69.433,8572
GALICIA,0.001,69.434,8573
FORTUNATO,0.001,69.435,8574
FLAKE,0.001,69.436,8575
DUNLEAVY,0.001,69.438,8576
DUGGINS,0.001,69.439,8577
DOBY,0.001,69.44,8578
DIGIOVANNI,0.001,69.442,8579
DEVANEY,0.001,69.443,8580
DELTORO,0.001,69.444,8581
CRIBB,0.001,69.445,8582
CRANK,0.001,69.447,8583
CORPUZ,0.001,69.448,8584
CORONEL,0.001,69.449,8585
COMFORT,0.001,69.451,8586
COEN,0.001,69.452,8587
CHARBONNEAU,0.001,69.453,8588
CAINE,0.001,69.454,8589
BURCHETTE,0.001,69.456,8590
BLAKEY,0.001,69.457,8591
BLAKEMORE,0.001,69.458,8592
BERGQUIST,0.001,69.46,8593
BEENE,0.001,69.461,8594
BEAUDETTE,0.001,69.462,8595
BAYLES,0.001,69.463,8596
BALLANCE,0.001,69.465,8597
BAKKER,0.001,69.466,8598
BAILES,0.001,69.467,8599
ASBERRY,0.001,69.469,8600
ARWOOD,0.001,69.47,8601
ZUCKER,0.001,69.471,8602
WILLMAN,0.001,69.472,8603
WHITESELL,0.001,69.474,8604
WALD,0.001,69.475,8605
WALCOTT,0.001,69.476,8606
VANCLEAVE,0.001,69.478,8607
TRUMP,0.001,69.479,8608
TRAIL,0.001,69.48,8609
STRASSER,0.001,69.481,8610
SIMAS,0.001,69.483,8611
SHORTS,0.001,69.484,8612
SHICK,0.001,69.485,8613
SCHLEICHER,0.001,69.486,8614
SCHAAL,0.001,69.488,8615
SALEH,0.001,69.489,8616
ROTZ,0.001,69.49,8617
RESNICK,0.001,69.492,8618
RAPHAEL,0.001,69.493,8619
RAINER,0.001,69.494,8620
PARTEE,0.001,69.495,8621
OLLIS,0.001,69.497,8622
OLLER,0.001,69.498,8623
ODAY,0.001,69.499,8624
NOLES,0.001,69.5,8625
MUNDAY,0.001,69.502,8626
MOUNTAIN,0.001,69.503,8627
MONG,0.001,69.504,8628
MILLICAN,0.001,69.506,8629
MERWIN,0.001,69.507,8630
MAZZOLA,0.001,69.508,8631
MANSELL,0.001,69.509,8632
MAGALLANES,0.001,69.511,8633
LLANES,0.001,69.512,8634
LEWELLEN,0.001,69.513,8635
LEPORE,0.001,69.514,8636
KISNER,0.001,69.516,8637
KEESEE,0.001,69.517,8638
JIM,0.001,69.518,8639
JEANLOUIS,0.001,69.52,8640
INGHAM,0.001,69.521,8641
HORNBECK,0.001,69.522,8642
HERMES,0.001,69.523,8643
HAWN,0.001,69.525,8644
HARTZ,0.001,69.526,8645
HARBER,0.001,69.527,8646
HAFFNER,0.001,69.528,8647
GUTSHALL,0.001,69.53,8648
GUTH,0.001,69.531,8649
GRAYS,0.001,69.532,8650
GRAMS,0.001,69.534,8651
GOWAN,0.001,69.535,8652
FINLAY,0.001,69.536,8653
FINKELSTEIN,0.001,69.537,8654
EYLER,0.001,69.539,8655
ENLOE,0.001,69.54,8656
DUNGAN,0.001,69.541,8657
DIEZ,0.001,69.542,8658
DEARMAN,0.001,69.544,8659
DANN,0.001,69.545,8660
CULL,0.001,69.546,8661
CROSSON,0.001,69.547,8662
CREEK,0.001,69.549,8663
CHRONISTER,0.001,69.55,8664
CASSITY,0.001,69.551,8665
CAMPION,0.001,69.553,8666
CALLIHAN,0.001,69.554,8667
BUTZ,0.001,69.555,8668
BREAZEALE,0.001,69.556,8669
BLUMENTHAL,0.001,69.558,8670
BILLY,0.001,69.559,8671
BERKEY,0.001,69.56,8672
BATTY,0.001,69.561,8673
BATTON,0.001,69.563,8674
BARGE,0.001,69.564,8675
ARVIZU,0.001,69.565,8676
ALEXIS,0.001,69.567,8677
ALDERETE,0.001,69.568,8678
ALDANA,0.001,69.569,8679
ALBAUGH,0.001,69.57,8680
ABERNETHY,0.001,69.572,8681
WORK,0.001,69.573,8682
WOLTER,0.001,69.574,8683
WILLE,0.001,69.575,8684
TWEED,0.001,69.577,8685
TOLLEFSON,0.001,69.578,8686
THOMASSON,0.001,69.579,8687
TETER,0.001,69.58,8688
TESTERMAN,0.001,69.582,8689
SPROUL,0.001,69.583,8690
SPATES,0.001,69.584,8691
SOUTHWICK,0.001,69.585,8692
SOUKUP,0.001,69.587,8693
SKELLY,0.001,69.588,8694
SENTER,0.001,69.589,8695
SEALEY,0.001,69.59,8696
SAWICKI,0.001,69.592,8697
SARGEANT,0.001,69.593,8698
ROSSITER,0.001,69.594,8699
ROSEMOND,0.001,69.596,8700
REPP,0.001,69.597,8701
POUND,0.001,69.598,8702
PINK,0.001,69.599,8703
PIFER,0.001,69.601,8704
ORMSBY,0.001,69.602,8705
NICKELSON,0.001,69.603,8706
NAUMANN,0.001,69.604,8707
MORABITO,0.001,69.606,8708
MONZON,0.001,69.607,8709
MILLSAPS,0.001,69.608,8710
MILLEN,0.001,69.609,8711
MCELRATH,0.001,69.611,8712
MARCOUX,0.001,69.612,8713
MANTOOTH,0.001,69.613,8714
MADSON,0.001,69.614,8715
MACNEIL,0.001,69.616,8716
MACKINNON,0.001,69.617,8717
LOUQUE,0.001,69.618,8718
LEISTER,0.001,69.619,8719
LAMPLEY,0.001,69.621,8720
KUSHNER,0.001,69.622,8721
KROUSE,0.001,69.623,8722
KIRWAN,0.001,69.624,8723
JUNE,0.001,69.626,8724
JESSEE,0.001,69.627,8725
JANSON,0.001,69.628,8726
JAHN,0.001,69.629,8727
JACQUEZ,0.001,69.631,8728
ISLAS,0.001,69.632,8729
HUTT,0.001,69.633,8730
HOLLADAY,0.001,69.634,8731
HILLYER,0.001,69.636,8732
HEPBURN,0.001,69.637,8733
HENSEL,0.001,69.638,8734
HARROLD,0.001,69.639,8735
GUADALUPE,0.001,69.641,8736
GINGRICH,0.001,69.642,8737
GEIS,0.001,69.643,8738
GALES,0.001,69.645,8739
FULTS,0.001,69.646,8740
FINNELL,0.001,69.647,8741
FERRI,0.001,69.648,8742
FEATHERSTON,0.001,69.65,8743
EPLEY,0.001,69.651,8744
EBERSOLE,0.001,69.652,8745
EAMES,0.001,69.653,8746
DUNIGAN,0.001,69.655,8747
DRYE,0.001,69.656,8748
DISMUKE,0.001,69.657,8749
DEVAUGHN,0.001,69.658,8750
DELORENZO,0.001,69.66,8751
DAMIANO,0.001,69.661,8752
CONFER,0.001,69.662,8753
COLLUM,0.001,69.663,8754
CLOWER,0.001,69.665,8755
CLOW,0.001,69.666,8756
CLAUSSEN,0.001,69.667,8757
CLACK,0.001,69.668,8758
CAYLOR,0.001,69.67,8759
CAWTHON,0.001,69.671,8760
CASIAS,0.001,69.672,8761
CARRENO,0.001,69.673,8762
CARLO,0.001,69.675,8763
BLUHM,0.001,69.676,8764
BINGAMAN,0.001,69.677,8765
BEWLEY,0.001,69.678,8766
BELEW,0.001,69.68,8767
BECKNER,0.001,69.681,8768
BEAMER,0.001,69.682,8769
BAREFOOT,0.001,69.683,8770
AULD,0.001,69.685,8771
AMEY,0.001,69.686,8772
WOLFENBARGER,0.001,69.687,8773
WILKEY,0.001,69.688,8774
WICKLUND,0.001,69.69,8775
WALTMAN,0.001,69.691,8776
VILLALBA,0.001,69.692,8777
VALERO,0.001,69.693,8778
VALDOVINOS,0.001,69.695,8779
UNG,0.001,69.696,8780
ULLRICH,0.001,69.697,8781
TYUS,0.001,69.698,8782
TWYMAN,0.001,69.7,8783
TROST,0.001,69.701,8784
TARDIF,0.001,69.702,8785
TANGUAY,0.001,69.703,8786
STRIPLING,0.001,69.705,8787
STEINBACH,0.001,69.706,8788
SHUMPERT,0.001,69.707,8789
SASAKI,0.001,69.708,8790
SAPPINGTON,0.001,69.71,8791
SANDUSKY,0.001,69.711,8792
REINHOLD,0.001,69.712,8793
REINERT,0.001,69.713,8794
QUIJANO,0.001,69.714,8795
PYE,0.001,69.716,8796
POOR,0.001,69.717,8797
PLACENCIA,0.001,69.718,8798
PINKARD,0.001,69.719,8799
PHINNEY,0.001,69.721,8800
PERROTTA,0.001,69.722,8801
PERNELL,0.001,69.723,8802
PARRETT,0.001,69.724,8803
OXENDINE,0.001,69.726,8804
OWENSBY,0.001,69.727,8805
ORMAN,0.001,69.728,8806
NUNO,0.001,69.729,8807
MORI,0.001,69.731,8808
MCROBERTS,0.001,69.732,8809
MCNEESE,0.001,69.733,8810
MCKAMEY,0.001,69.734,8811
MCCULLUM,0.001,69.736,8812
MARKEL,0.001,69.737,8813
MARDIS,0.001,69.738,8814
MAINES,0.001,69.739,8815
LUECK,0.001,69.741,8816
LUBIN,0.001,69.742,8817
LEFLER,0.001,69.743,8818
LEFFLER,0.001,69.744,8819
LAVERY,0.001,69.745,8820
LARIOS,0.001,69.747,8821
LABARBERA,0.001,69.748,8822
KERSHNER,0.001,69.749,8823
JOSEY,0.001,69.75,8824
JEANBAPTISTE,0.001,69.752,8825
IZAGUIRRE,0.001,69.753,8826
HERMOSILLO,0.001,69.754,8827
HAVILAND,0.001,69.755,8828
HARTSHORN,0.001,69.757,8829
HAMLET,0.001,69.758,8830
HAFNER,0.001,69.759,8831
GINTER,0.001,69.76,8832
GETTY,0.001,69.762,8833
FRANCK,0.001,69.763,8834
FISKE,0.001,69.764,8835
EMMETT,0.001,69.765,8836
DUFRENE,0.001,69.767,8837
DOODY,0.001,69.768,8838
DAVIE,0.001,69.769,8839
DANGERFIELD,0.001,69.77,8840
DAHLBERG,0.001,69.772,8841
CUTHBERTSON,0.001,69.773,8842
CRONE,0.001,69.774,8843
COFFELT,0.001,69.775,8844
CLAUS,0.001,69.776,8845
CHIDESTER,0.001,69.778,8846
CHESSON,0.001,69.779,8847
CAULEY,0.001,69.78,8848
CAUDELL,0.001,69.781,8849
CANTARA,0.001,69.783,8850
CAMPO,0.001,69.784,8851
CAINES,0.001,69.785,8852
BULLIS,0.001,69.786,8853
BUCCI,0.001,69.788,8854
BROCHU,0.001,69.789,8855
BOSCO,0.001,69.79,8856
BOGARD,0.001,69.791,8857
BICKERSTAFF,0.001,69.793,8858
BENNING,0.001,69.794,8859
ARZOLA,0.001,69.795,8860
ANTONELLI,0.001,69.796,8861
ADKINSON,0.001,69.798,8862
ZELLERS,0.001,69.799,8863
WULF,0.001,69.8,8864
WORSLEY,0.001,69.801,8865
WOOLRIDGE,0.001,69.802,8866
WHITTON,0.001,69.804,8867
WESTERFIELD,0.001,69.805,8868
WALCZAK,0.001,69.806,8869
VASSAR,0.001,69.807,8870
TRUETT,0.001,69.809,8871
TRUEBLOOD,0.001,69.81,8872
TRAWICK,0.001,69.811,8873
TOWNSLEY,0.001,69.812,8874
TOPPING,0.001,69.813,8875
TOBAR,0.001,69.815,8876
TELFORD,0.001,69.816,8877
SUNG,0.001,69.817,8878
STEVERSON,0.001,69.818,8879
STAGG,0.001,69.82,8880
SITTON,0.001,69.821,8881
SILL,0.001,69.822,8882
SHERRELL,0.001,69.823,8883
SERGENT,0.001,69.824,8884
SCHOENFELD,0.001,69.826,8885
SARABIA,0.001,69.827,8886
RUTKOWSKI,0.001,69.828,8887
RUBENSTEIN,0.001,69.829,8888
RIGDON,0.001,69.831,8889
PRENTISS,0.001,69.832,8890
POMERLEAU,0.001,69.833,8891
PLUMLEE,0.001,69.834,8892
PHOENIX,0.001,69.835,8893
PHILBRICK,0.001,69.837,8894
PEER,0.001,69.838,8895
PATTY,0.001,69.839,8896
PATNODE,0.001,69.84,8897
OLOUGHLIN,0.001,69.842,8898
OBREGON,0.001,69.843,8899
NUSS,0.001,69.844,8900
NAPOLEON,0.001,69.845,8901
MORELL,0.001,69.847,8902
MOOSE,0.001,69.848,8903
MIKELL,0.001,69.849,8904
MELE,0.001,69.85,8905
MCINERNEY,0.001,69.851,8906
MCGUIGAN,0.001,69.853,8907
MCBRAYER,0.001,69.854,8908
LORE,0.001,69.855,8909
LOR,0.001,69.856,8910
LOOK,0.001,69.858,8911
LOLLAR,0.001,69.859,8912
LAKES,0.001,69.86,8913
KUEHL,0.001,69.861,8914
KINZER,0.001,69.862,8915
KAMP,0.001,69.864,8916
JOPLIN,0.001,69.865,8917
JACOBI,0.001,69.866,8918
HOWELLS,0.001,69.867,8919
HOLSTEIN,0.001,69.869,8920
HEDDEN,0.001,69.87,8921
HASSLER,0.001,69.871,8922
HARTY,0.001,69.872,8923
HALLE,0.001,69.873,8924
GREIG,0.001,69.875,8925
GRANVILLE,0.001,69.876,8926
GOUGE,0.001,69.877,8927
GOODRUM,0.001,69.878,8928
GERHART,0.001,69.88,8929
GEIER,0.001,69.881,8930
GEDDES,0.001,69.882,8931
GAST,0.001,69.883,8932
FOREHAND,0.001,69.884,8933
FERREE,0.001,69.886,8934
FENDLEY,0.001,69.887,8935
FELTNER,0.001,69.888,8936
FANG,0.001,69.889,8937
ESQUEDA,0.001,69.891,8938
ENCARNACION,0.001,69.892,8939
EICHLER,0.001,69.893,8940
EGGER,0.001,69.894,8941
EDMUNDSON,0.001,69.895,8942
EATMON,0.001,69.897,8943
DRAGON,0.001,69.898,8944
DOUD,0.001,69.899,8945
DONOHOE,0.001,69.9,8946
DONELSON,0.001,69.902,8947
DILORENZO,0.001,69.903,8948
DIGIACOMO,0.001,69.904,8949
DIGGINS,0.001,69.905,8950
DELOZIER,0.001,69.906,8951
DEJONG,0.001,69.908,8952
DANFORD,0.001,69.909,8953
CRIPPEN,0.001,69.91,8954
COPPAGE,0.001,69.911,8955
COGSWELL,0.001,69.913,8956
CLARDY,0.001,69.914,8957
CIOFFI,0.001,69.915,8958
CABE,0.001,69.916,8959
BRUNETTE,0.001,69.918,8960
BRESNAHAN,0.001,69.919,8961
BRAMBLE,0.001,69.92,8962
BLOMQUIST,0.001,69.921,8963
BLACKSTONE,0.001,69.922,8964
BILLER,0.001,69.924,8965
BEVIS,0.001,69.925,8966
BEVAN,0.001,69.926,8967
BETHUNE,0.001,69.927,8968
BENBOW,0.001,69.929,8969
BATY,0.001,69.93,8970
BASINGER,0.001,69.931,8971
BALCOM,0.001,69.932,8972
ANDES,0.001,69.933,8973
AMAN,0.001,69.935,8974
AGUERO,0.001,69.936,8975
ADKISSON,0.001,69.937,8976
YANDELL,0.001,69.938,8977
WILDS,0.001,69.94,8978
WHISENHUNT,0.001,69.941,8979
WEIGAND,0.001,69.942,8980
WEEDEN,0.001,69.943,8981
VOIGHT,0.001,69.944,8982
VILLAR,0.001,69.946,8983
TROTTIER,0.001,69.947,8984
TILLETT,0.001,69.948,8985
SUAZO,0.001,69.949,8986
SETSER,0.001,69.95,8987
SCURRY,0.001,69.952,8988
SCHUH,0.001,69.953,8989
SCHRECK,0.001,69.954,8990
SCHAUER,0.001,69.955,8991
SAMORA,0.001,69.956,8992
ROANE,0.001,69.958,8993
RINKER,0.001,69.959,8994
REIMERS,0.001,69.96,8995
REASON,0.001,69.961,8996
RATCHFORD,0.001,69.962,8997
POPOVICH,0.001,69.964,8998
PARKIN,0.001,69.965,8999
NICHOL,0.001,69.966,9000
NATAL,0.001,69.967,9001
MELVILLE,0.001,69.969,9002
MCBRYDE,0.001,69.97,9003
MAGDALENO,0.001,69.971,9004
LOEHR,0.001,69.972,9005
LOCKMAN,0.001,69.973,9006
LINGO,0.001,69.975,9007
LEDUC,0.001,69.976,9008
LAROCCA,0.001,69.977,9009
LAO,0.001,69.978,9010
LAMERE,0.001,69.979,9011
LACLAIR,0.001,69.981,9012
KRALL,0.001,69.982,9013
KORTE,0.001,69.983,9014
KOGER,0.001,69.984,9015
JUMPER,0.001,69.985,9016
JALBERT,0.001,69.987,9017
HUGHS,0.001,69.988,9018
HIGBEE,0.001,69.989,9019
HENTON,0.001,69.99,9020
HEANEY,0.001,69.991,9021
HAITH,0.001,69.993,9022
GUMP,0.001,69.994,9023
GREESON,0.001,69.995,9024
GOODLOE,0.001,69.996,9025
GHOLSTON,0.001,69.998,9026
GASPER,0.001,69.999,9027
GAGLIARDI,0.001,70,9028
FREGOSO,0.001,70.001,9029
FARTHING,0.001,70.002,9030
FABRIZIO,0.001,70.004,9031
ENSOR,0.001,70.005,9032
ELSWICK,0.001,70.006,9033
ELGIN,0.001,70.007,9034
EKLUND,0.001,70.008,9035
EADDY,0.001,70.01,9036
DROUIN,0.001,70.011,9037
DORTON,0.001,70.012,9038
DIZON,0.001,70.013,9039
DEROUEN,0.001,70.014,9040
DELIA,0.001,70.016,9041
DEHERRERA,0.001,70.017,9042
DAVY,0.001,70.018,9043
DARK,0.001,70.019,9044
DAMPIER,0.001,70.02,9045
CULLUM,0.001,70.022,9046
CULLEY,0.001,70.023,9047
COWGILL,0.001,70.024,9048
CARDOSO,0.001,70.025,9049
CARDINALE,0.001,70.027,9050
BRODSKY,0.001,70.028,9051
BROADBENT,0.001,70.029,9052
BRIMMER,0.001,70.03,9053
BRICENO,0.001,70.031,9054
BRANSCUM,0.001,70.033,9055
BOLYARD,0.001,70.034,9056
BOLEY,0.001,70.035,9057
BENNINGTON,0.001,70.036,9058
BEADLE,0.001,70.037,9059
BAUR,0.001,70.039,9060
BALLENTINE,0.001,70.04,9061
AZURE,0.001,70.041,9062
AULTMAN,0.001,70.042,9063
AUGUSTUS,0.001,70.043,9064
ASUNCION,0.001,70.045,9065
ARCINIEGA,0.001,70.046,9066
AGUILA,0.001,70.047,9067
ACEVES,0.001,70.048,9068
YEPEZ,0.001,70.049,9069
YAP,0.001,70.051,9070
WOODRUM,0.001,70.052,9071
WETHINGTON,0.001,70.053,9072
WEISSMAN,0.001,70.054,9073
VELOZ,0.001,70.055,9074
TRUSTY,0.001,70.057,9075
TROUP,0.001,70.058,9076
TRAMMEL,0.001,70.059,9077
THEODORE,0.001,70.06,9078
TARPLEY,0.001,70.061,9079
STIVERS,0.001,70.063,9080
STECK,0.001,70.064,9081
SPRAYBERRY,0.001,70.065,9082
SPRAGGINS,0.001,70.066,9083
SPITLER,0.001,70.067,9084
SPIERS,0.001,70.069,9085
SOHN,0.001,70.07,9086
SEAGRAVES,0.001,70.071,9087
SCHIFFMAN,0.001,70.072,9088
RUDNICK,0.001,70.073,9089
RIZO,0.001,70.074,9090
RICCIO,0.001,70.076,9091
RENNIE,0.001,70.077,9092
QUINTON,0.001,70.078,9093
QUACKENBUSH,0.001,70.079,9094
PUMA,0.001,70.08,9095
PLOTT,0.001,70.082,9096
PEARCY,0.001,70.083,9097
PARADA,0.001,70.084,9098
PAIZ,0.001,70.085,9099
MUNFORD,0.001,70.086,9100
MOSKOWITZ,0.001,70.088,9101
MEASE,0.001,70.089,9102
MCNARY,0.001,70.09,9103
MCCUSKER,0.001,70.091,9104
MATT,0.001,70.092,9105
LOZOYA,0.001,70.094,9106
LONGMIRE,0.001,70.095,9107
LOESCH,0.001,70.096,9108
LASKY,0.001,70.097,9109
KUHLMANN,0.001,70.098,9110
KRIEG,0.001,70.1,9111
KOZIOL,0.001,70.101,9112
KOWALEWSKI,0.001,70.102,9113
KONRAD,0.001,70.103,9114
KINDLE,0.001,70.104,9115
JOWERS,0.001,70.105,9116
JOLIN,0.001,70.107,9117
JACO,0.001,70.108,9118
HUA,0.001,70.109,9119
HORGAN,0.001,70.11,9120
HINE,0.001,70.111,9121
HILEMAN,0.001,70.113,9122
HEPNER,0.001,70.114,9123
HEISE,0.001,70.115,9124
HEADY,0.001,70.116,9125
HAWKINSON,0.001,70.117,9126
HANNIGAN,0.001,70.119,9127
HABERMAN,0.001,70.12,9128
GUILFORD,0.001,70.121,9129
GRIMALDI,0.001,70.122,9130
GILLES,0.001,70.123,9131
GARTON,0.001,70.125,9132
GAGLIANO,0.001,70.126,9133
FRUGE,0.001,70.127,9134
FOLLETT,0.001,70.128,9135
FISCUS,0.001,70.129,9136
FERRETTI,0.001,70.131,9137
EBNER,0.001,70.132,9138
EASTERDAY,0.001,70.133,9139
EANES,0.001,70.134,9140
DIRKS,0.001,70.135,9141
DIMARCO,0.001,70.136,9142
DEPALMA,0.001,70.138,9143
DEFOREST,0.001,70.139,9144
DANCE,0.001,70.14,9145
CRUCE,0.001,70.141,9146
CRAIGHEAD,0.001,70.142,9147
CHRISTNER,0.001,70.144,9148
CANDLER,0.001,70.145,9149
CADWELL,0.001,70.146,9150
BURCHELL,0.001,70.147,9151
BUETTNER,0.001,70.148,9152
BRINTON,0.001,70.15,9153
BREED,0.001,70.151,9154
BRAZIER,0.001,70.152,9155
BRANNEN,0.001,70.153,9156
BRAME,0.001,70.154,9157
BOVA,0.001,70.156,9158
BOMAR,0.001,70.157,9159
BLAKESLEE,0.001,70.158,9160
BELKNAP,0.001,70.159,9161
BANGS,0.001,70.16,9162
BALZER,0.001,70.162,9163
ATHEY,0.001,70.163,9164
ARMES,0.001,70.164,9165
ALVIS,0.001,70.165,9166
ALVERSON,0.001,70.166,9167
ALVARDO,0.001,70.167,9168
ALTER,0.001,70.169,9169
ZHAO,0.001,70.17,9170
YEUNG,0.001,70.171,9171
YEN,0.001,70.172,9172
WHEELOCK,0.001,70.173,9173
WESTLUND,0.001,70.175,9174
WESSELS,0.001,70.176,9175
VOLKMAN,0.001,70.177,9176
THREADGILL,0.001,70.178,9177
THELEN,0.001,70.179,9178
TANDY,0.001,70.18,9179
TAGUE,0.001,70.182,9180
TA,0.001,70.183,9181
SYMONS,0.001,70.184,9182
SWINFORD,0.001,70.185,9183
STURTEVANT,0.001,70.186,9184
STRAKA,0.001,70.188,9185
STIER,0.001,70.189,9186
STAGNER,0.001,70.19,9187
SEGARRA,0.001,70.191,9188
SEAWRIGHT,0.001,70.192,9189
SACK,0.001,70.193,9190
RUTAN,0.001,70.195,9191
ROUX,0.001,70.196,9192
RINGLER,0.001,70.197,9193
RIKER,0.001,70.198,9194
RAMSDELL,0.001,70.199,9195
QUATTLEBAUM,0.001,70.2,9196
PURIFOY,0.001,70.202,9197
POULSON,0.001,70.203,9198
PERMENTER,0.001,70.204,9199
PELOQUIN,0.001,70.205,9200
PASLEY,0.001,70.206,9201
PAGEL,0.001,70.208,9202
OSMAN,0.001,70.209,9203
OBANNON,0.001,70.21,9204
NYGAARD,0.001,70.211,9205
NIPPER,0.001,70.212,9206
